,Completed
35129355763,True
35129391310,True
35129393925,True
35129425303,True
35129434828,True
35129584173,True
35130096148,True
35130136647,True
35130137574,True
35130175670,True
35130176296,True
35132963216,True
35133162176,True
35133590661,True
35133639306,True
35136348618,True
35136382920,True
35136427666,True
35136779030,True
35140357709,True
35140433188,True
35140587931,True
35143699206,True
35144015003,True
35144018066,True
35147513387,True
35415655967,True
35429919064,True
35429919305,True
35430198554,True
35433144524,True
35433223511,True
35433975274,True
35436765316,True
35436954416,True
35437392315,True
35437511438,True
35440653471,True
35441006072,True
35443992600,True
35444305625,True
35444582523,True
35444700900,True
35444702226,True
35444736148,True
35447728069,True
35447807624,True
35447964585,True
35448240666,True
35451066678,True
35451620219,True
35452130035,True
35452166715,True
35454722238,True
35454839247,True
35455388047,True
35455551488,True
35455556859,True
35455624913,True
35458105997,True
35458381691,True
35459169302,True
35461878368,True
35461916662,True
35462428960,True
35462585284,True
35465414037,True
35465531607,True
35466240251,True
35466403800,True
35469114720,True
35469344766,True
35469934225,True
35472179143,True
35472408814,True
35472451818,True
35472532653,True
35472532885,True
35472647385,True
35472846062,True
35475448136,True
35475715079,True
35475755313,True
35475906102,True
35476184191,True
35476814362,True
35476970488,True
35479212516,True
35480429513,True
35480430496,True
35482556861,True
35483027714,True
35483468713,True
35483610137,True
35483689950,True
35483690138,True
35484047509,True
35487073102,True
35487149654,True
35489630762,True
35489942253,True
35489981887,True
35490179502,True
35490531111,True
35490573747,True
35493087985,True
35493795199,True
35493797986,True
35494504997,True
35496666434,True
35496781467,True
35496783302,True
35496974268,True
35497294636,True
35497605956,True
35498239520,True
35500205062,True
35500238308,True
35500242294,True
35500243344,True
35500360884,True
35500515330,True
35500589974,True
35501536256,True
35501779128,True
35503739471,True
35503778062,True
35504094599,True
35504293336,True
35504757582,True
35504996219,True
35505034542,True
35507278186,True
35507357132,True
35508496215,True
35508846315,True
35510814185,True
35510893011,True
35511248270,True
35511872876,True
35512231514,True
35514428160,True
35514505538,True
35514785340,True
35514981273,True
35515851614,True
35515920623,True
35517894201,True
35517928981,True
35518122401,True
35518363367,True
35518479120,True
35518556532,True
35519068353,True
35519143730,True
35519149016,True
35519188958,True
35521467609,True
35521580033,True
35521861565,True
35521898659,True
35521979591,True
35522057287,True
35522334305,True
35522642079,True
35522842363,True
35522921702,True
35525124114,True
35525320266,True
35525596773,True
35525670709,True
35525785564,True
35525983644,True
35526022711,True
35526028072,True
35526338538,True
35526502703,True
35526546998,True
35528702086,True
35529258491,True
35529259892,True
35529289279,True
35529561627,True
35529682773,True
35529916184,True
35530040123,True
35530071394,True
35532234549,True
35532314738,True
35532834563,True
35532984698,True
35533256420,True
35535821485,True
35535855166,True
35535856753,True
35535859192,True
35535895820,True
35535930871,True
35535971947,True
35536089431,True
35536248806,True
35536251906,True
35536362081,True
35536642477,True
35536912104,True
35536990761,True
35537072436,True
35539557535,True
35539661078,True
35539867656,True
35539868720,True
35540017572,True
35540059915,True
35543088516,True
35543163510,True
35543202775,True
35543202812,True
35543673485,True
35546743478,True
35546780762,True
35546937146,True
35547412259,True
35547416086,True
35550476296,True
35550870733,True
35554325153,True
35557906347,True
35557992457,True
35557992721,True
35558062527,True
35558064286,True
35558068448,True
35558109146,True
35558145072,True
35558219619,True
35561526004,True
35561610402,True
35561611263,True
35561679801,True
35561685163,True
35561685263,True
35561757755,True
35565143513,True
35565144571,True
35565173113,True
35565187529,True
35565217315,True
35565222171,True
35565258353,True
35565261821,True
35565262594,True
35565296813,True
35565298960,True
35568555295,True
35568642607,True
35568675559,True
35568680504,True
35568720155,True
35568724033,True
35568724531,True
35568726024,True
35568756211,True
35568759871,True
35568794694,True
35568833035,True
35572261048,True
35572287018,True
35572295788,True
35572297794,True
35572299113,True
35572337743,True
35572340168,True
35575832585,True
35575833182,True
35575868886,True
35575913109,True
35579369769,True
35579414934,True
35582953077,True
35818663540,True
35836462267,True
35836742396,True
35843496509,True
35844399439,True
35847033456,True
35847348618,True
35847905289,True
35850533238,True
35850575583,True
35850930054,True
35851128349,True
35851242614,True
35851401449,True
35851671712,True
35854111709,True
35854193172,True
35854741995,True
35854977590,True
35858432860,True
35861580346,True
35862245452,True
35862445057,True
35865116729,True
35865548817,True
35865863828,True
35868262991,True
35868653051,True
35869363080,True
35869444632,True
35871682279,True
35871724829,True
35872387617,True
35872508189,True
35873178648,True
35875729140,True
35876516661,True
35879225343,True
35879777796,True
35880290402,True
35880296933,True
35880333531,True
35882762751,True
35882765416,True
35882927008,True
35883199584,True
35883784810,True
35883833879,True
35886028538,True
35889336652,True
35889522778,True
35889569016,True
35889998879,True
35890002984,True
35890316664,True
35890510451,True
35890625345,True
35890667659,True
35892903445,True
35893578088,True
35893813292,True
35893887431,True
35894009977,True
35894122685,True
35894243361,True
35894442685,True
35896561931,True
35896919281,True
35897390537,True
35897549658,True
35897587462,True
35900730288,True
35900813194,True
35900814097,True
35901360956,True
35901560089,True
35903484469,True
35903522724,True
35903558928,True
35903560748,True
35903564227,True
35903598565,True
35904105329,True
35904145216,True
35904587488,True
35904656275,True
35904657281,True
35905052755,True
35907022630,True
35907062559,True
35907063248,True
35907065160,True
35907103001,True
35907139790,True
35907142736,True
35907253870,True
35907333677,True
35908556201,True
35910558601,True
35910598384,True
35910598463,True
35910673986,True
35911031201,True
35911420104,True
35914054798,True
35914095247,True
35914129261,True
35914178187,True
35914521892,True
35914529292,True
35914800358,True
35915426594,True
35915471294,True
35915667851,True
35915669961,True
35917713453,True
35918099290,True
35918177608,True
35918185216,True
35918455332,True
35919008094,True
35919084865,True
35919203131,True
35919204566,True
35921559607,True
35921680844,True
35922150259,True
35922307392,True
35924707944,True
35924747477,True
35924747730,True
35924750282,True
35924780900,True
35924781461,True
35924782942,True
35924865448,True
35924866843,True
35925023787,True
35925137963,True
35925254269,True
35925254547,True
35925647543,True
35925769498,True
35925966866,True
35926039796,True
35928286689,True
35928289460,True
35928328051,True
35928357339,True
35928358090,True
35928362316,True
35928400905,True
35928401661,True
35928674775,True
35928678139,True
35929348585,True
35929702970,True
35931825296,True
35931894720,True
35931905882,True
35931937910,True
35932528452,True
35933079065,True
35933274161,True
35933315927,True
35933320168,True
35935433645,True
35935551279,True
35936574207,True
35936816110,True
35939017762,True
35939328289,True
35946166718,True
35946248622,True
35946410776,True
35946484244,True
35947070140,True
35949788797,True
35949827614,True
35950093800,True
35950096358,True
35950291653,True
35950651343,True
35950773025,True
35950814151,True
35953440164,True
35953593606,True
35953594396,True
35953596697,True
35954265594,True
35956944331,True
35957013140,True
35957607394,True
35957684170,True
35957802690,True
35957884634,True
35960629255,True
35960666639,True
35960675088,True
35960826823,True
35960902981,True
35960906431,True
35961181687,True
35961337051,True
35961341186,True
35961348189,True
35961497503,True
35964369185,True
35964723916,True
35964766590,True
35964807494,True
35964848942,True
35964850089,True
35964997094,True
35964999953,True
35968142460,True
35968306447,True
35968342420,True
35968452513,True
35968453545,True
35968490405,True
35968498943,True
35968534931,True
35968536323,True
35968539987,True
35968573100,True
35968573344,True
35968574142,True
35968615702,True
35971679820,True
35971723473,True
35971795648,True
35971806945,True
35971875180,True
35971877802,True
35971915669,True
35971922354,True
35971954853,True
35971999697,True
35972039017,True
35972039891,True
35972040036,True
35972040240,True
35972070935,True
35972073691,True
35972108504,True
35972118435,True
35972118976,True
35975220887,True
35975301576,True
35975330542,True
35975340099,True
35975382588,True
35975415011,True
35975419203,True
35975485136,True
35975496543,True
35975496897,True
35975499690,True
35975528407,True
35975605348,True
35975644708,True
35975653064,True
35975654620,True
35975655899,True
35975656271,True
35975656967,True
35975685113,True
35975696639,True
35975729082,True
35975731305,True
35975734045,True
35978758813,True
35978915969,True
35978953183,True
35979119548,True
35979183307,True
35979189766,True
35979223042,True
35979223758,True
35979229516,True
35979229621,True
35979232286,True
35979237140,True
35979268913,True
35979272775,True
35979302372,True
35979305084,True
35979307454,True
35982369750,True
35982651263,True
35982682864,True
35982686929,True
35982688639,True
35982689556,True
35982693850,True
35982719604,True
35982728913,True
35982730028,True
35982758720,True
35982762606,True
35982768955,True
35982769470,True
35982769652,True
35982769870,True
35982775046,True
35982808717,True
35982845144,True
35982846179,True
35982846282,True
35982847905,True
35985914360,True
35985987851,True
35985990381,True
35986108553,True
35986111937,True
35986113078,True
35986180969,True
35986182823,True
35986185557,True
35986191257,True
35986219318,True
35986230440,True
35986256918,True
35986260705,True
35986267467,True
35986267536,True
35986299167,True
35986303541,True
35986349387,True
35986349458,True
35989608622,True
35989646084,True
35989648570,True
35989682265,True
35989719295,True
35989725967,True
35989759337,True
35989762265,True
35989841422,True
35989842245,True
35989891102,True
35993109573,True
35993145510,True
35993150763,True
35993182970,True
35993295966,True
35993300848,True
35993301388,True
35993305575,True
35993336747,True
35993345678,True
35993385829,True
35993412384,True
35996733307,True
35996773709,True
35996838124,True
35996845113,True
36247173492,True
36254012156,True
36254565986,True
36257394917,True
36257395813,True
36257432494,True
36257590401,True
36258178086,True
36260933364,True
36261244204,True
36261637503,True
36261713154,True
